ID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,Proximity,Temperature,Depth,DisplayMode,Samples,Expiration,CreationTime
201,43.687247028574347,-74.93723704,480.64260899999999,2024-06-18T18:28:50Z,,,0201,,,,"Flag, Blue",user,,,,,,,,,,,SymbolAndName,,,2024-06-18T18:28:50Z
202,43.687541987746954,-74.93709203,480.64260899999999,2024-06-18T18:29:45Z,,,0202,,,,"Flag, Blue",user,,,,,,,,,,,SymbolAndName,,,2024-06-18T18:29:45Z
203,43.687717001885176,-74.93700603,480.64260899999999,2024-06-18T18:30:13Z,,,0203,,,,"Flag, Blue",user,,,,,,,,,,,SymbolAndName,,,2024-06-18T18:30:13Z
204,43.687784979119897,-74.93696898,480.64260899999999,2024-06-18T18:30:24Z,,,0204,,,,"Flag, Blue",user,,,,,,,,,,,SymbolAndName,,,2024-06-18T18:30:24Z
205,43.687863014638424,-74.93692598,480.64260899999999,2024-06-18T18:30:36Z,,,0205,,,,"Flag, Blue",user,,,,,,,,,,,SymbolAndName,,,2024-06-18T18:30:36Z
206,43.688386967405677,-74.93667704,480.64260899999999,2024-06-18T18:32:02Z,,,0206,,,,"Flag, Blue",user,,,,,,,,,,,SymbolAndName,,,2024-06-18T18:32:02Z
207,43.688470032066107,-74.93661703,480.64260899999999,2024-06-18T18:32:17Z,,,0207,,,,"Flag, Blue",user,,,,,,,,,,,SymbolAndName,,,2024-06-18T18:32:17Z
208,43.689285004511476,-74.93594999,480.63326999999998,2024-06-18T18:34:41Z,,,0208,,,,"Flag, Blue",user,,,,,,,,,,,SymbolAndName,,,2024-06-18T18:34:41Z
209,43.689847011119127,-74.935721,481.09045400000002,2024-06-18T18:41:58Z,,,0209,,,,"Flag, Blue",user,,,,,,,,,,,SymbolAndName,,,2024-06-18T18:41:58Z
210,43.689929991960526,-74.93563601,481.09045400000002,2024-06-18T18:42:16Z,,,0210,,,,"Flag, Blue",user,,,,,,,,,,,SymbolAndName,,,2024-06-18T18:42:16Z
211,43.709234017878771,-75.02910797,576.16796899999997,2024-06-18T18:43:46Z,,,0211,,,,"Flag, Blue",user,,,,,,,,,,,SymbolAndName,,,2024-06-18T18:43:46Z
212,43.709234017878771,-75.02910797,576.16796899999997,2024-06-18T18:44:01Z,,,0212,,,,"Flag, Blue",user,,,,,,,,,,,SymbolAndName,,,2024-06-18T18:44:01Z
213,43.690859964117408,-74.93480897,481.09045400000002,2024-06-18T18:44:50Z,,,0213,,,,"Flag, Blue",user,,,,,,,,,,,SymbolAndName,,,2024-06-18T18:44:50Z
214,43.691042019054294,-74.93459799,481.09045400000002,2024-06-18T18:45:21Z,,,0214,,,,"Flag, Blue",user,,,,,,,,,,,SymbolAndName,,,2024-06-18T18:45:21Z
215,43.691186020150781,-74.93444201,481.09045400000002,2024-06-18T18:45:46Z,,,0215,,,,"Flag, Blue",user,,,,,,,,,,,SymbolAndName,,,2024-06-18T18:45:46Z
216,43.69140001013875,-74.93413003,481.09045400000002,2024-06-18T18:46:33Z,,,0216,,,,"Flag, Blue",user,,,,,,,,,,,SymbolAndName,,,2024-06-18T18:46:33Z
217,43.693597996607423,-74.93186801,481.09045400000002,2024-06-18T18:52:23Z,,,0217,,,,"Flag, Blue",user,,,,,,,,,,,SymbolAndName,,,2024-06-18T18:52:23Z
218,43.693716013804078,-74.931738,481.09045400000002,2024-06-18T18:52:41Z,,,0218,,,,"Flag, Blue",user,,,,,,,,,,,SymbolAndName,,,2024-06-18T18:52:41Z
219,43.69402002543211,-74.931579,481.09045400000002,2024-06-18T18:53:17Z,,,0219,,,,"Flag, Blue",user,,,,,,,,,,,SymbolAndName,,,2024-06-18T18:53:17Z
220,43.69516097009182,-74.92994796,481.09045400000002,2024-06-18T18:56:52Z,,,0220,,,,"Flag, Blue",user,,,,,,,,,,,SymbolAndName,,,2024-06-18T18:56:52Z
221,43.695307988673449,-74.92973498,481.09045400000002,2024-06-18T18:57:21Z,,,0221,,,,"Flag, Blue",user,,,,,,,,,,,SymbolAndName,,,2024-06-18T18:57:21Z
222,43.695358028635383,-74.92965703,481.09045400000002,2024-06-18T18:57:31Z,,,0222,,,,"Flag, Blue",user,,,,,,,,,,,SymbolAndName,,,2024-06-18T18:57:31Z
223,43.695553997531533,-74.92925,481.09045400000002,2024-06-18T18:58:19Z,,,0223,,,,"Flag, Blue",user,,,,,,,,,,,SymbolAndName,,,2024-06-18T18:58:19Z
224,43.695645024999976,-74.92908496,481.09045400000002,2024-06-18T18:58:38Z,,,0224,,,,"Flag, Blue",user,,,,,,,,,,,SymbolAndName,,,2024-06-18T18:58:38Z
225,43.695732029154897,-74.92883904,481.09045400000002,2024-06-18T18:59:17Z,,,0225,,,,"Flag, Blue",user,,,,,,,,,,,SymbolAndName,,,2024-06-18T18:59:17Z
226,43.696038974449039,-74.92807402,481.09045400000002,2024-06-18T19:04:49Z,,,0226,,,,"Flag, Blue",user,,,,,,,,,,,SymbolAndName,,,2024-06-18T19:04:49Z
227,43.69614802,-74.927782,481.09045400000002,2024-06-18T19:05:18Z,,,0227,,,,"Flag, Blue",user,,,,,,,,,,,SymbolAndName,,,2024-06-18T19:05:18Z
228,43.696193033829331,-74.92764504,481.09045400000002,2024-06-18T19:05:31Z,,,0228,,,,"Flag, Blue",user,,,,,,,,,,,SymbolAndName,,,2024-06-18T19:05:31Z
229,43.696410963311791,-74.92714497,481.09045400000002,2024-06-18T19:06:24Z,,,0229,,,,"Flag, Blue",user,,,,,,,,,,,SymbolAndName,,,2024-06-18T19:06:24Z
230,43.696521017700434,-74.926905,481.09045400000002,2024-06-18T19:06:50Z,,,0230,,,,"Flag, Blue",user,,,,,,,,,,,SymbolAndName,,,2024-06-18T19:06:50Z
231,43.696605004370213,-74.92670601,481.09045400000002,2024-06-18T19:07:09Z,,,0231,,,,"Flag, Blue",user,,,,,,,,,,,SymbolAndName,,,2024-06-18T19:07:09Z
232,43.696769960224628,-74.92624803,481.09045400000002,2024-06-18T19:07:49Z,,,0232,,,,"Flag, Blue",user,,,,,,,,,,,SymbolAndName,,,2024-06-18T19:07:49Z
233,43.696982022374868,-74.92596103,481.09045400000002,2024-06-18T19:08:20Z,,,0233,,,,"Flag, Blue",user,,,,,,,,,,,SymbolAndName,,,2024-06-18T19:08:20Z
234,43.69718000292778,-74.92570404,481.09045400000002,2024-06-18T19:08:54Z,,,0234,,,,"Flag, Blue",user,,,,,,,,,,,SymbolAndName,,,2024-06-18T19:08:54Z
235,43.697443027049303,-74.92519098,481.09045400000002,2024-06-18T19:09:55Z,,,0235,,,,"Flag, Blue",user,,,,,,,,,,,SymbolAndName,,,2024-06-18T19:09:55Z
236,43.697760030627251,-74.92449604,481.09045400000002,2024-06-18T19:12:15Z,,,0236,,,,"Flag, Blue",user,,,,,,,,,,,SymbolAndName,,,2024-06-18T19:12:15Z
237,43.697833037003875,-74.92423201,481.09045400000002,2024-06-18T19:12:40Z,,,0237,,,,"Flag, Blue",user,,,,,,,,,,,SymbolAndName,,,2024-06-18T19:12:40Z
238,43.697893973439932,-74.92413796,481.09045400000002,2024-06-18T19:12:51Z,,,0238,,,,"Flag, Blue",user,,,,,,,,,,,SymbolAndName,,,2024-06-18T19:12:51Z
239,43.697928003966808,-74.92409497,481.09045400000002,2024-06-18T19:12:57Z,,,0239,,,,"Flag, Blue",user,,,,,,,,,,,SymbolAndName,,,2024-06-18T19:12:57Z
